"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","3043349","Dibromoacetic Acid",2019-06-25 15:00:00,"631-64-1","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","Dibromochloromethane",2019-06-25 15:00:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","3043349","DICHLOROACETIC ACID",2019-06-25 15:00:00,"79-43-6","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","3043349","Monobromoacetic Acid",2019-06-25 15:00:00,"79-08-3","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","3043349","Monochloroacetic Acid",2019-06-25 15:00:00,"79-11-8","T",NA,"ug/l",2,"ug/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","Nitrate+Nitrite as Nitrogen",2019-06-25 15:00:00,"NO3NO2N","T",0.165,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","Nitrogen",2019-06-25 15:00:00,"KN","T",0.56,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","Nitrogen, ammonia (As N)",2019-06-25 15:00:00,"7664-41-7","T",0.0597,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","NITROGEN, KJELDAHL, TOTAL",2019-06-25 15:00:00,"KN","T",0.4,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","NITROGEN, NITRATE (AS N)",2019-06-25 15:00:00,"14797-55-8","T",0.142,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","NITROGEN, NITRITE",2019-06-25 15:00:00,"14797-65-0","T",0.023,"mg/l",0.007,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","Orthophosphate as Phosphorus, Dissolved",2019-06-25 15:00:00,"PDORTHO","D",0.0072,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","PHOSPHORUS, TOTAL (AS P)",2019-06-25 15:00:00,"7723-14-0","T",0.0338,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","3043349","Trichloroacetic Acid",2019-06-25 15:00:00,"76-03-9","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-06252019-W","R1905966","TURBIDITY",2019-06-25 15:00:00,"TURB","T",13.8,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Bromodichloromethane",2019-07-11 16:00:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Bromoform",2019-07-11 16:00:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Chloroform",2019-07-11 16:00:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Chlorophyll A",2019-07-11 16:00:00,"479-61-8","T",5.49,"ug/l",NA,"ug/l",0.15,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","3046234","Dibromoacetic Acid",2019-07-11 16:00:00,"631-64-1","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Dibromochloromethane",2019-07-11 16:00:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","3046234","DICHLOROACETIC ACID",2019-07-11 16:00:00,"79-43-6","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","3046234","Monobromoacetic Acid",2019-07-11 16:00:00,"79-08-3","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","3046234","Monochloroacetic Acid",2019-07-11 16:00:00,"79-11-8","T",NA,"ug/l",2,"ug/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Nitrate+Nitrite as Nitrogen",2019-07-11 16:00:00,"NO3NO2N","T",0.297,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Nitrogen",2019-07-11 16:00:00,"KN","T",0.68,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Nitrogen, ammonia (As N)",2019-07-11 16:00:00,"7664-41-7","T",0.0967,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","NITROGEN, KJELDAHL, TOTAL",2019-07-11 16:00:00,"KN","T",0.39,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","NITROGEN, NITRATE (AS N)",2019-07-11 16:00:00,"14797-55-8","T",0.253,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","NITROGEN, NITRITE",2019-07-11 16:00:00,"14797-65-0","T",0.044,"mg/l",0.007,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","Orthophosphate as Phosphorus, Dissolved",2019-07-11 16:00:00,"PDORTHO","D",0.0085,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","PHOSPHORUS, TOTAL (AS P)",2019-07-11 16:00:00,"7723-14-0","T",0.0262,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","3046234","Trichloroacetic Acid",2019-07-11 16:00:00,"76-03-9","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-07112019-W","R1906570","TURBIDITY",2019-07-11 16:00:00,"TURB","T",5.58,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Bromodichloromethane",2019-08-06 10:15:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Bromoform",2019-08-06 10:15:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Chloroform",2019-08-06 10:15:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Chlorophyll A",2019-08-06 10:15:00,"479-61-8","T",10.6,"ug/l",NA,"ug/l",0.46,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","3050665","Dibromoacetic Acid",2019-08-06 10:15:00,"631-64-1","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Dibromochloromethane",2019-08-06 10:15:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","3050665","DICHLOROACETIC ACID",2019-08-06 10:15:00,"79-43-6","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","3050665","Monobromoacetic Acid",2019-08-06 10:15:00,"79-08-3","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","3050665","Monochloroacetic Acid",2019-08-06 10:15:00,"79-11-8","T",NA,"ug/l",2,"ug/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Nitrate+Nitrite as Nitrogen",2019-08-06 10:15:00,"NO3NO2N","T",0.351,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Nitrogen",2019-08-06 10:15:00,"KN","T",0.85,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Nitrogen, ammonia (As N)",2019-08-06 10:15:00,"7664-41-7","T",0.177,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","NITROGEN, KJELDAHL, TOTAL",2019-08-06 10:15:00,"KN","T",0.5,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","NITROGEN, NITRATE (AS N)",2019-08-06 10:15:00,"14797-55-8","T",0.3,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","NITROGEN, NITRITE",2019-08-06 10:15:00,"14797-65-0","T",0.05,"mg/l",0.007,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","Orthophosphate as Phosphorus, Dissolved",2019-08-06 10:15:00,"PDORTHO","D",0.011,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","PHOSPHORUS, TOTAL (AS P)",2019-08-06 10:15:00,"7723-14-0","T",0.0409,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","3050665","Trichloroacetic Acid",2019-08-06 10:15:00,"76-03-9","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08062019-W","R1907351","TURBIDITY",2019-08-06 10:15:00,"TURB","T",4.19,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Bromodichloromethane",2019-08-19 13:15:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Bromoform",2019-08-19 13:15:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Chloroform",2019-08-19 13:15:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Chlorophyll A",2019-08-19 13:15:00,"479-61-8","T",2.26,"ug/l",NA,"ug/l",0.074,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","3053881","Dibromoacetic Acid",2019-08-19 13:15:00,"631-64-1","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Dibromochloromethane",2019-08-19 13:15:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","3053881","DICHLOROACETIC ACID",2019-08-19 13:15:00,"79-43-6","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","3053881","Monobromoacetic Acid",2019-08-19 13:15:00,"79-08-3","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","3053881","Monochloroacetic Acid",2019-08-19 13:15:00,"79-11-8","T",NA,"ug/l",2,"ug/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Nitrate+Nitrite as Nitrogen",2019-08-19 13:15:00,"NO3NO2N","T",0.295,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Nitrogen",2019-08-19 13:15:00,"7727-37-9","T",0.89,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Nitrogen, ammonia (As N)",2019-08-19 13:15:00,"7664-41-7","T",0.305,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","NITROGEN, KJELDAHL, TOTAL",2019-08-19 13:15:00,"KN","T",0.59,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","NITROGEN, NITRATE (AS N)",2019-08-19 13:15:00,"14797-55-8","T",0.258,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","NITROGEN, NITRITE",2019-08-19 13:15:00,"14797-65-0","T",0.036,"mg/l",0.007,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","Orthophosphate as Phosphorus, Dissolved",2019-08-19 13:15:00,"PDORTHO","T",0.0233,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","PHOSPHORUS, TOTAL (AS P)",2019-08-19 13:15:00,"7723-14-0","T",0.0529,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","3053881","Trichloroacetic Acid",2019-08-19 13:15:00,"76-03-9","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-08192019-W","R1907920","TURBIDITY",2019-08-19 13:15:00,"TURB","T",18.5,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Bromodichloromethane",2019-09-04 15:30:00,"75-27-4","T",NA,"ug/l",0.22,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Bromoform",2019-09-04 15:30:00,"75-25-2","T",NA,"ug/l",0.25,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Chloroform",2019-09-04 15:30:00,"67-66-3","T",NA,"ug/l",0.24,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Chlorophyll A",2019-09-04 15:30:00,"479-61-8","T",4.41,"ug/l",NA,"ug/l",0.18,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","3056989","Dibromoacetic Acid",2019-09-04 15:30:00,"631-64-1","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Dibromochloromethane",2019-09-04 15:30:00,"124-48-1","T",NA,"ug/l",0.2,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","3056989","DICHLOROACETIC ACID",2019-09-04 15:30:00,"79-43-6","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","3056989","Monobromoacetic Acid",2019-09-04 15:30:00,"79-08-3","T",NA,"ug/l",1,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","3056989","Monochloroacetic Acid",2019-09-04 15:30:00,"79-11-8","T",NA,"ug/l",2,"ug/l",2,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Nitrate+Nitrite as Nitrogen",2019-09-04 15:30:00,"NO3NO2N","T",0.376,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Nitrogen",2019-09-04 15:30:00,"7727-37-9","T",0.72,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Nitrogen, ammonia (As N)",2019-09-04 15:30:00,"7664-41-7","T",0.124,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","NITROGEN, KJELDAHL, TOTAL",2019-09-04 15:30:00,"KN","T",0.35,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","NITROGEN, NITRATE (AS N)",2019-09-04 15:30:00,"14797-55-8","T",0.302,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","NITROGEN, NITRITE",2019-09-04 15:30:00,"14797-65-0","T",0.074,"mg/l",0.007,"mg/l",0.01,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","Orthophosphate as Phosphorus, Dissolved",2019-09-04 15:30:00,"PDORTHO","D",0.0176,"mg/l",0.0049,"mg/l",0.005,"","A","",2020-05-11
"Mohawk - DBP","11-UHUD-2.7","N","11-UHUD-2.7-09042019-W","R1908572","PHOSPHORUS, TOTAL (AS P)",2019-09-04 15:30:00,"7723-14-0","T",0.0357,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
