"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","Nitrate+Nitrite as Nitrogen",2019-06-26 10:00:00,"NO3NO2N","T",0.295,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","Nitrogen",2019-06-26 10:00:00,"KN","T",0.96,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","Nitrogen, ammonia (As N)",2019-06-26 10:00:00,"7664-41-7","T",0.0284,"mg/l",0.0036,"mg/l",0.005,"","R","Accuracy error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","NITROGEN, KJELDAHL, TOTAL",2019-06-26 10:00:00,"KN","T",0.66,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","NITROGEN, NITRATE (AS N)",2019-06-26 10:00:00,"14797-55-8","T",0.295,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","NITROGEN, NITRITE",2019-06-26 10:00:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","PHOSPHORUS, TOTAL (AS P)",2019-06-26 10:00:00,"7723-14-0","T",0.118,"mg/l",0.018,"mg/l",0.025,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","Silver",2019-06-26 10:00:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","TURBIDITY",2019-06-26 10:00:00,"TURB","T",32.5,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-06262019-W","R1905963","Zinc",2019-06-26 10:00:00,"7440-66-6","T",3.9,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","ALKALINITY, TOTAL (AS CaCO3)",2019-07-24 08:15:00,"ALK","T",108,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Aluminum",2019-07-24 08:15:00,"7429-90-5","T",528,"ug/l",2.3,"ug/l",10,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Arsenic",2019-07-24 08:15:00,"7440-38-2","T",1.8,"ug/l",0.32,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Cadmium",2019-07-24 08:15:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Calcium",2019-07-24 08:15:00,"7440-70-2","T",47000,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","CHLORIDE (AS CL)",2019-07-24 08:15:00,"16887-00-6","T",67.2,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Chlorophyll A",2019-07-24 08:15:00,"479-61-8","T",6,"ug/l",NA,"ug/l",0.37,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Copper",2019-07-24 08:15:00,"7440-50-8","T",1.7,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","HARDNESS (AS CACO3)",2019-07-24 08:15:00,"HARD","T",150,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Iron",2019-07-24 08:15:00,"7439-89-6","T",1170,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Lead",2019-07-24 08:15:00,"7439-92-1","T",1.2,"ug/l",0.57,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Magnesium",2019-07-24 08:15:00,"7439-95-4","T",8060,"ug/l",68,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Nickel",2019-07-24 08:15:00,"7440-02-0","T",2,"ug/l",0.26,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Nitrate+Nitrite as Nitrogen",2019-07-24 08:15:00,"NO3NO2N","T",0.364,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Nitrogen",2019-07-24 08:15:00,"KN","T",0.96,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Nitrogen, ammonia (As N)",2019-07-24 08:15:00,"7664-41-7","T",0.048,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","NITROGEN, KJELDAHL, TOTAL",2019-07-24 08:15:00,"KN","T",0.6,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","NITROGEN, NITRATE (AS N)",2019-07-24 08:15:00,"14797-55-8","T",0.353,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","NITROGEN, NITRITE",2019-07-24 08:15:00,"14797-65-0","T",0.012,"mg/l",0.007,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","PHOSPHORUS, TOTAL (AS P)",2019-07-24 08:15:00,"7723-14-0","T",0.108,"mg/l",0.018,"mg/l",0.025,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Silver",2019-07-24 08:15:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","TURBIDITY",2019-07-24 08:15:00,"TURB","T",28.4,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-07242019-W","R1907020","Zinc",2019-07-24 08:15:00,"7440-66-6","T",3.6,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","ALKALINITY, TOTAL (AS CaCO3)",2019-08-14 13:20:00,"ALK","T",71.6,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Aluminum",2019-08-14 13:20:00,"7429-90-5","T",446,"ug/l",2.3,"ug/l",10,"N","R","lab error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Arsenic",2019-08-14 13:20:00,"7440-38-2","T",1.4,"ug/l",0.32,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Cadmium",2019-08-14 13:20:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Calcium",2019-08-14 13:20:00,"7440-70-2","T",29600,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","CHLORIDE (AS CL)",2019-08-14 13:20:00,"16887-00-6","T",33.8,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Chlorophyll A",2019-08-14 13:20:00,"479-61-8","T",1.43,"ug/l",NA,"ug/l",0.11,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Copper",2019-08-14 13:20:00,"7440-50-8","T",1.5,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","HARDNESS (AS CACO3)",2019-08-14 13:20:00,"HARD","T",95.2,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Iron",2019-08-14 13:20:00,"7439-89-6","T",1140,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Lead",2019-08-14 13:20:00,"7439-92-1","T",1.2,"ug/l",0.57,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Nickel",2019-08-14 13:20:00,"7440-02-0","T",1.5,"ug/l",0.26,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Nitrate+Nitrite as Nitrogen",2019-08-14 13:20:00,"NO3NO2N","T",0.279,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Nitrogen",2019-08-14 13:20:00,"7727-37-9","T",0.28,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Nitrogen, ammonia (As N)",2019-08-14 13:20:00,"7664-41-7","T",0.064,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","NITROGEN, KJELDAHL, TOTAL",2019-08-14 13:20:00,"KN","T",0.67,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","NITROGEN, NITRATE (AS N)",2019-08-14 13:20:00,"14797-55-8","T",0.279,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","NITROGEN, NITRITE",2019-08-14 13:20:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","PHOSPHORUS, TOTAL (AS P)",2019-08-14 13:20:00,"7723-14-0","T",0.0992,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Silver",2019-08-14 13:20:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","TURBIDITY",2019-08-14 13:20:00,"TURB","T",26,"ntu",0.06,"ntu",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-08142019-W","R1907828","Zinc",2019-08-14 13:20:00,"7440-66-6","T",3.3,"ug/l",2.5,"ug/l",5,"J","J","estimated value due to lab error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","ALKALINITY, TOTAL (AS CaCO3)",2019-09-17 14:45:00,"ALK","T",135,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Aluminum",2019-09-17 14:45:00,"7429-90-5","T",152,"ug/l",2.3,"ug/l",10,"N","R","lab error ; Accuracy error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Arsenic",2019-09-17 14:45:00,"7440-38-2","T",1.2,"ug/l",0.32,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Cadmium",2019-09-17 14:45:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Calcium",2019-09-17 14:45:00,"7440-70-2","T",50900,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","CHLORIDE (AS CL)",2019-09-17 14:45:00,"16887-00-6","T",68.4,"mg/l",0.5,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Chlorophyll A",2019-09-17 14:45:00,"479-61-8","T",9.24,"ug/l",NA,"ug/l",0.37,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Copper",2019-09-17 14:45:00,"7440-50-8","T",1.1,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","HARDNESS (AS CACO3)",2019-09-17 14:45:00,"HARD","T",166,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Iron",2019-09-17 14:45:00,"7439-89-6","T",362,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Lead",2019-09-17 14:45:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Magnesium",2019-09-17 14:45:00,"7439-95-4","T",9440,"ug/l",68,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Nickel",2019-09-17 14:45:00,"7440-02-0","T",1.2,"ug/l",0.26,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Nitrate+Nitrite as Nitrogen",2019-09-17 14:45:00,"NO3NO2N","T",0.259,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Nitrogen",2019-09-17 14:45:00,"7727-37-9","T",0.73,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Nitrogen, ammonia (As N)",2019-09-17 14:45:00,"7664-41-7","T",0.015,"mg/l",0.003,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","NITROGEN, KJELDAHL, TOTAL",2019-09-17 14:45:00,"KN","T",0.47,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","NITROGEN, NITRATE (AS N)",2019-09-17 14:45:00,"14797-55-8","T",0.259,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","NITROGEN, NITRITE",2019-09-17 14:45:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","PHOSPHORUS, TOTAL (AS P)",2019-09-17 14:45:00,"7723-14-0","T",0.0653,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Silver",2019-09-17 14:45:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","TURBIDITY",2019-09-17 14:45:00,"TURB","T",8.33,"ntu",0.06,"ntu",1,"","R","estimated value due to Equipment Blank error ; Precision error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-09172019-W","R1909019","Zinc",2019-09-17 14:45:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","ALKALINITY, TOTAL (AS CaCO3)",2019-10-15 13:05:00,"ALK","T",135,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Aluminum",2019-10-15 13:05:00,"7429-90-5","T",152,"ug/l",2.3,"ug/l",10,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Arsenic",2019-10-15 13:05:00,"7440-38-2","T",0.89,"ug/l",0.32,"ug/l",1,"J","J","estimated value due to lab error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Cadmium",2019-10-15 13:05:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Calcium",2019-10-15 13:05:00,"7440-70-2","T",56100,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","CHLORIDE (AS CL)",2019-10-15 13:05:00,"16887-00-6","T",90.4,"mg/l",0.9,"mg/l",4,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Chlorophyll A",2019-10-15 13:05:00,"479-61-8","T",5.63,"ug/l",NA,"ug/l",0.38,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Copper",2019-10-15 13:05:00,"7440-50-8","T",1.2,"ug/l",0.66,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","HARDNESS (AS CACO3)",2019-10-15 13:05:00,"HARD","T",185,"mg/l",NA,"mg/l",6.62,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Iron",2019-10-15 13:05:00,"7439-89-6","T",346,"ug/l",13,"ug/l",100,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Lead",2019-10-15 13:05:00,"7439-92-1","T",NA,"ug/l",0.57,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Magnesium",2019-10-15 13:05:00,"7439-95-4","T",10800,"ug/l",68,"ug/l",1000,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Nickel",2019-10-15 13:05:00,"7440-02-0","T",1.3,"ug/l",0.26,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Nitrate+Nitrite as Nitrogen",2019-10-15 13:05:00,"NO3NO2N","T",0.0278,"mg/l",0.0015,"mg/l",0.002,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Nitrogen",2019-10-15 13:05:00,"7727-37-9","T",0.37,"mg/l",NA,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Nitrogen, ammonia (As N)",2019-10-15 13:05:00,"7664-41-7","T",NA,"mg/l",0.003,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Precision error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","NITROGEN, KJELDAHL, TOTAL",2019-10-15 13:05:00,"KN","T",0.35,"mg/l",0.1,"mg/l",0.1,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","NITROGEN, NITRATE (AS N)",2019-10-15 13:05:00,"14797-55-8","T",0.028,"mg/l",NA,"mg/l",0.01,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","NITROGEN, NITRITE",2019-10-15 13:05:00,"14797-65-0","T",NA,"mg/l",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","PHOSPHORUS, TOTAL (AS P)",2019-10-15 13:05:00,"7723-14-0","T",0.0608,"mg/l",0.0036,"mg/l",0.005,"","A","",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Silver",2019-10-15 13:05:00,"7440-22-4","T",NA,"ug/l",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","TURBIDITY",2019-10-15 13:05:00,"TURB","T",3.26,"ntu",0.06,"ntu",1,"","R","Precision error",2020-05-11
"Wallkill RAS","13-DWAR-2.0","N","13-DWAR-2.0-10152019-W","R1910109","Zinc",2019-10-15 13:05:00,"7440-66-6","T",NA,"ug/l",2.5,"ug/l",5,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-PKIL-0.4","N","13-PKIL-0.4-06262019-W","R1905963","ALKALINITY, TOTAL (AS CaCO3)",2019-06-26 12:00:00,"ALK","T",90.4,"mg/l",1.8,"mg/l",2,"","A","",2020-05-11
"Wallkill RAS","13-PKIL-0.4","N","13-PKIL-0.4-06262019-W","R1905963","Aluminum",2019-06-26 12:00:00,"7429-90-5","T",135,"ug/l",2.3,"ug/l",10,"","A","",2020-05-11
"Wallkill RAS","13-PKIL-0.4","N","13-PKIL-0.4-06262019-W","R1905963","Arsenic",2019-06-26 12:00:00,"7440-38-2","T",1.2,"ug/l",0.32,"ug/l",1,"","A","",2020-05-11
"Wallkill RAS","13-PKIL-0.4","N","13-PKIL-0.4-06262019-W","R1905963","Cadmium",2019-06-26 12:00:00,"7440-43-9","T",NA,"ug/l",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2020-05-11
"Wallkill RAS","13-PKIL-0.4","N","13-PKIL-0.4-06262019-W","R1905963","Calcium",2019-06-26 12:00:00,"7440-70-2","T",37800,"ug/l",110,"ug/l",1000,"","A","",2020-05-11
