"project_name","SITE_ID","SITE_ID_CORR_IND","sys_sample_code","sample_delivery_group","chemical_name","sample_date","cas_rn","fraction","result_value","result_unit","lab_anl_method_name","method_detection_limit","detection_limit_unit","quantitation_limit","lab_qualifiers","validator_qualifiers","interpreted_qualifiers","qaqc_date"
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","magnesium",2021-04-12 09:30:00,"7439-95-4","T",1470,"ug/l","E200.7",68,"ug/l",1000,"","R","Accuracy error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","manganese",2021-04-12 09:30:00,"7439-96-5","T",24.1,"ug/l","E200.7",1.7,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nickel",2021-04-12 09:30:00,"7440-02-0","D",0.3,"ug/l","E200.8",0.26,"ug/l",1,"J","J","estimated value due to lab error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nitrate+nitrite as nitrogen",2021-04-12 09:30:00,"NO3NO2N","T",0.288,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nitrogen",2021-04-12 09:30:00,"7727-37-9","T",0.46,"mg/l","Calculation",NA,"mg/l",0.1,"","T","low confidence in value due to Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nitrogen, ammonia (as n)",2021-04-12 09:30:00,"7664-41-7","T",NA,"mg/l","E350.1",0.003,"mg/l",0.01,"U","R","Analyte was analyzed for but not detected ; Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nitrogen, kjeldahl, total",2021-04-12 09:30:00,"KN","T",0.18,"mg/l","E351.2",0.1,"mg/l",0.1,"","R","Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nitrogen, nitrate (as n)",2021-04-12 09:30:00,"14797-55-8","T",0.288,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","nitrogen, nitrite",2021-04-12 09:30:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","orthophosphate as phosphorus, dissolved",2021-04-12 09:30:00,"PDORTHO","D",NA,"mg/l","E365.1",0.0049,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","phosphorus, total (as p)",2021-04-12 09:30:00,"7723-14-0","T",0.0107,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","potassium",2021-04-12 09:30:00,"7440-09-7","T",239,"ug/l","E200.7",180,"ug/l",2000,"J","J","estimated value due to lab error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","silver",2021-04-12 09:30:00,"7440-22-4","T",NA,"ug/l","E200.8",0.15,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","sodium",2021-04-12 09:30:00,"7440-23-5","T",1210,"ug/l","E200.7",100,"ug/l",1000,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","sulfate (as so4)",2021-04-12 09:30:00,"14808-79-8","T",2.11,"mg/l","E300.0",0.04,"mg/l",0.2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","total dissolved solids (residue, filterable)",2021-04-12 09:30:00,"TDS","T",37,"mg/l","SM2540C",9,"mg/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","turbidity",2021-04-12 09:30:00,"TURB","T",3.9,"ntu","E180.1",0.06,"ntu",1,"","R","Equipment Blank error ; Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-05122021-W","R2103470","zinc",2021-04-12 09:30:00,"7440-66-6","D",2.7,"ug/l","E200.8",2.5,"ug/l",5,"J","R","estimated value due to lab error ; Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","alkalinity, total (as caco3)",2021-06-15 12:30:00,"ALK","T",26.7,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","aluminum",2021-06-15 12:30:00,"7429-90-5","D",13.5,"ug/l","E200.8",7.6,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","arsenic",2021-06-15 12:30:00,"7440-38-2","T",NA,"ug/l","E200.8",0.32,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","cadmium",2021-06-15 12:30:00,"7440-43-9","D",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","calcium",2021-06-15 12:30:00,"7440-70-2","T",8770,"ug/l","E200.7",110,"ug/l",1000,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","carbon, dissolved organic (doc)",2021-06-15 12:30:00,"DOC","D",3.8,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","chloride (as cl)",2021-06-15 12:30:00,"16887-00-6","T",2.16,"mg/l","E300.0",0.05,"mg/l",0.2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","chlorophyll a",2021-06-15 12:30:00,"479-61-8","T",1.19,"ug/l","SM10200H",NA,"ug/l",0.16,"","J","estimated value due to Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","copper",2021-06-15 12:30:00,"7440-50-8","D",1.2,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","fluoride, undistilled",2021-06-15 12:30:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","hardness (as caco3)",2021-06-15 12:30:00,"HARD","T",31.1,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","iron",2021-06-15 12:30:00,"7439-89-6","T",124,"ug/l","E200.7",20,"ug/l",100,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","lead",2021-06-15 12:30:00,"7439-92-1","D",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","magnesium",2021-06-15 12:30:00,"7439-95-4","T",2220,"ug/l","E200.7",68,"ug/l",1000,"","R","Accuracy error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","manganese",2021-06-15 12:30:00,"7439-96-5","T",61.7,"ug/l","E200.7",1.7,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105990","mercury",2021-06-15 12:30:00,"7439-97-6","T",1.5,"ng/l","E1631E",0.3,"ng/l",1,"","R","Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nickel",2021-06-15 12:30:00,"7440-02-0","D",NA,"ug/l","E200.8",0.46,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nitrate+nitrite as nitrogen",2021-06-15 12:30:00,"NO3NO2N","T",0.126,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nitrogen",2021-06-15 12:30:00,"7727-37-9","T",0.33,"mg/l","Calculation",NA,"mg/l",0.1,"","R","Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nitrogen, ammonia (as n)",2021-06-15 12:30:00,"7664-41-7","T",0.012,"mg/l","E350.1",0.003,"mg/l",0.01,"","R","Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nitrogen, kjeldahl, total",2021-06-15 12:30:00,"KN","T",0.2,"mg/l","E351.2",0.1,"mg/l",0.1,"","R","Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nitrogen, nitrate (as n)",2021-06-15 12:30:00,"14797-55-8","T",0.126,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","nitrogen, nitrite",2021-06-15 12:30:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","orthophosphate as phosphorus, dissolved",2021-06-15 12:30:00,"PDORTHO","D",NA,"mg/l","E365.1",0.0049,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","phosphorus, total (as p)",2021-06-15 12:30:00,"7723-14-0","T",0.0113,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","potassium",2021-06-15 12:30:00,"7440-09-7","T",241,"ug/l","E200.7",180,"ug/l",2000,"J","J","estimated value due to lab error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","silver",2021-06-15 12:30:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","sodium",2021-06-15 12:30:00,"7440-23-5","T",1790,"ug/l","E200.7",100,"ug/l",1000,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","sulfate (as so4)",2021-06-15 12:30:00,"14808-79-8","T",2.39,"mg/l","E300.0",0.04,"mg/l",0.2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","total dissolved solids (residue, filterable)",2021-06-15 12:30:00,"TDS","T",44,"mg/l","SM2540C",9,"mg/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","turbidity",2021-06-15 12:30:00,"TURB","T",3.7,"ntu","E180.1",0.06,"ntu",1,"","R","Equipment Blank error ; Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-06152021-W","R2105989","zinc",2021-06-15 12:30:00,"7440-66-6","D",7.5,"ug/l","E200.8",2.5,"ug/l",5,"","R","Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","alkalinity, total (as caco3)",2021-08-17 12:15:00,"ALK","T",32.7,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","aluminum",2021-08-17 12:15:00,"7429-90-5","D",15.5,"ug/l","E200.8",7.6,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","arsenic",2021-08-17 12:15:00,"7440-38-2","T",0.5,"ug/l","E200.8",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","cadmium",2021-08-17 12:15:00,"7440-43-9","D",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","calcium",2021-08-17 12:15:00,"7440-70-2","T",10300,"ug/l","E200.7",110,"ug/l",1000,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","carbon, dissolved organic (doc)",2021-08-17 12:15:00,"DOC","D",5.1,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","chloride (as cl)",2021-08-17 12:15:00,"16887-00-6","T",2.4,"mg/l","E300.0",0.05,"mg/l",0.2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","chlorophyll a",2021-08-17 12:15:00,"479-61-8","T",3.59,"ug/l","SM10200H",NA,"ug/l",0.15,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","copper",2021-08-17 12:15:00,"7440-50-8","D",1.9,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","fluoride, undistilled",2021-08-17 12:15:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","hardness (as caco3)",2021-08-17 12:15:00,"HARD","T",36.6,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","iron",2021-08-17 12:15:00,"7439-89-6","T",224,"ug/l","E200.7",20,"ug/l",100,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","lead",2021-08-17 12:15:00,"7439-92-1","D",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","magnesium",2021-08-17 12:15:00,"7439-95-4","T",2620,"ug/l","E200.7",68,"ug/l",1000,"N","R","lab error ; Accuracy error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","manganese",2021-08-17 12:15:00,"7439-96-5","T",134,"ug/l","E200.7",1.7,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108312","mercury",2021-08-17 11:30:00,"7439-97-6","T",1.1,"ng/l","E1631E",0.3,"ng/l",1,"","R","Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nickel",2021-08-17 12:15:00,"7440-02-0","D",NA,"ug/l","E200.8",0.46,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nitrate+nitrite as nitrogen",2021-08-17 12:15:00,"NO3NO2N","T",0.107,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nitrogen",2021-08-17 12:15:00,"7727-37-9","T",0.43,"mg/l","Calculation",NA,"mg/l",0.1,"","R","Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nitrogen, ammonia (as n)",2021-08-17 12:15:00,"7664-41-7","T",0.011,"mg/l","E350.1",0.003,"mg/l",0.01,"","R","Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nitrogen, kjeldahl, total",2021-08-17 12:15:00,"KN","T",0.33,"mg/l","E351.2",0.1,"mg/l",0.1,"","R","Equipment Blank error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nitrogen, nitrate (as n)",2021-08-17 12:15:00,"14797-55-8","T",0.107,"mg/l","Calculation",NA,"mg/l",0.01,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","nitrogen, nitrite",2021-08-17 12:15:00,"14797-65-0","T",NA,"mg/l","E353.2",0.007,"mg/l",0.01,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","orthophosphate as phosphorus, dissolved",2021-08-17 12:15:00,"PDORTHO","D",NA,"mg/l","E365.1",0.0049,"mg/l",0.005,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","phosphorus, total (as p)",2021-08-17 12:15:00,"7723-14-0","T",0.0135,"mg/l","E365.1",0.0036,"mg/l",0.005,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","potassium",2021-08-17 12:15:00,"7440-09-7","T",346,"ug/l","E200.7",180,"ug/l",2000,"J","J","estimated value due to lab error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","silver",2021-08-17 12:15:00,"7440-22-4","T",NA,"ug/l","E200.8",0.042,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","sodium",2021-08-17 12:15:00,"7440-23-5","T",2100,"ug/l","E200.7",100,"ug/l",1000,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","sulfate (as so4)",2021-08-17 12:15:00,"14808-79-8","T",1.76,"mg/l","E300.0",0.04,"mg/l",0.2,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","total dissolved solids (residue, filterable)",2021-08-17 12:15:00,"TDS","T",54,"mg/l","SM2540C",9,"mg/l",10,"","A","",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","turbidity",2021-08-17 12:15:00,"TURB","T",3.2,"ntu","E180.1",0.06,"ntu",1,"","R","Equipment Blank error ; Precision error",2021-10-27
"ROUTINE-R7","03-SALM-12.0","N","03-SALM-12.0-08172021-W","R2108311","zinc",2021-08-17 12:15:00,"7440-66-6","D",3.4,"ug/l","E200.8",2.5,"ug/l",5,"J","R","estimated value due to lab error ; Equipment Blank error",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","alkalinity, total (as caco3)",2021-06-16 11:30:00,"ALK","T",81.8,"mg/l","SM 2320 B",1.8,"mg/l",2,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","aluminum",2021-06-16 11:30:00,"7429-90-5","D",14.8,"ug/l","E200.8",7.6,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","arsenic",2021-06-16 11:30:00,"7440-38-2","T",0.87,"ug/l","E200.8",0.32,"ug/l",1,"J","J","estimated value due to lab error",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","cadmium",2021-06-16 11:30:00,"7440-43-9","D",NA,"ug/l","E200.8",0.38,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","calcium",2021-06-16 11:30:00,"7440-70-2","T",31600,"ug/l","E200.7",110,"ug/l",1000,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","carbon, dissolved organic (doc)",2021-06-16 11:30:00,"DOC","D",3.1,"mg/l","SM5310C",0.5,"mg/l",1,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","chloride (as cl)",2021-06-16 11:30:00,"16887-00-6","T",31.5,"mg/l","E300.0",0.5,"mg/l",2,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","chlorophyll a",2021-06-16 11:30:00,"479-61-8","T",17.3,"ug/l","SM10200H",NA,"ug/l",0.4,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","copper",2021-06-16 11:30:00,"7440-50-8","D",2.7,"ug/l","E200.8",0.66,"ug/l",1,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","fluoride, undistilled",2021-06-16 11:30:00,"16984-48-8","T",NA,"mg/l","E300.0",0.01,"mg/l",0.1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","hardness (as caco3)",2021-06-16 11:30:00,"HARD","T",97.3,"mg/l","SM2340B",NA,"mg/l",6.62,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","iron",2021-06-16 11:30:00,"7439-89-6","T",432,"ug/l","E200.7",20,"ug/l",100,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","lead",2021-06-16 11:30:00,"7439-92-1","D",NA,"ug/l","E200.8",0.19,"ug/l",1,"U","U","Analyte was analyzed for but not detected",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","magnesium",2021-06-16 11:30:00,"7439-95-4","T",4450,"ug/l","E200.7",68,"ug/l",1000,"","R","Accuracy error",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","manganese",2021-06-16 11:30:00,"7439-96-5","T",68.4,"ug/l","E200.7",1.7,"ug/l",10,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105990","mercury",2021-06-16 11:30:00,"7439-97-6","T",1.9,"ng/l","E1631E",0.3,"ng/l",1,"","R","Precision error",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","nickel",2021-06-16 11:30:00,"7440-02-0","D",1.4,"ug/l","E200.8",0.46,"ug/l",1,"","A","",2021-10-27
"ROUTINE-R7","06-SUSQ-31.4","N","06-SUSQ-31.4-06162021-W","R2105989","nitrate+nitrite as nitrogen",2021-06-16 11:30:00,"NO3NO2N","T",0.397,"mg/l","E353.2",0.0015,"mg/l",0.002,"","A","",2021-10-27
